"Regiao - Sigla","Estado - Sigla","Municipio","Revenda","CNPJ da Revenda","Nome da Rua","Numero Rua","Complemento","Bairro","Cep","Produto","Data da Coleta","Valor de Venda","Valor de Compra","Unidade de Medida","Bandeira","Coluna1"
"NE","CE","MARACANAU","LUIZA GLAURIA R T MENEZES"," 03.602.329/0001-10","ESTRADA FORTALEZA MARANGUAPE","S/N","","KAGADO","61901-410","ETANOL","2/10/2022","5.37","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","LUIZA GLAURIA R T MENEZES"," 03.602.329/0001-10","ESTRADA FORTALEZA MARANGUAPE","S/N","","KAGADO","61901-410","DIESEL S10","2/10/2022","5.67","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","LUIZA GLAURIA R T MENEZES"," 03.602.329/0001-10","ESTRADA FORTALEZA MARANGUAPE","S/N","","KAGADO","61901-410","GASOLINA","2/10/2022","6.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","POSTO BOTO LTDA"," 03.020.995/0001-40","AVENIDA PADRE JOSE HOLANDA DO VALE","809","","PIRATININGA","61905-000","ETANOL","2/10/2022","5.37","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO BOTO LTDA"," 03.020.995/0001-40","AVENIDA PADRE JOSE HOLANDA DO VALE","809","","PIRATININGA","61905-000","DIESEL","2/10/2022","5.67","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO BOTO LTDA"," 03.020.995/0001-40","AVENIDA PADRE JOSE HOLANDA DO VALE","809","","PIRATININGA","61905-000","GASOLINA","2/10/2022","6.47","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO BOTO LTDA"," 03.020.995/0001-40","AVENIDA PADRE JOSE HOLANDA DO VALE","809","","PIRATININGA","61905-000","GASOLINA ADITIVADA","2/10/2022","6.95","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","SILVEIRA PETROLEO LTDA"," 02.349.905/0001-05","AVENIDA OSORIO DE PAIVA","8003","","SIQUEIRA II","61901-410","ETANOL","2/10/2022","5.47","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","SILVEIRA PETROLEO LTDA"," 02.349.905/0001-05","AVENIDA OSORIO DE PAIVA","8003","","SIQUEIRA II","61901-410","DIESEL S10","2/10/2022","5.67","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","SILVEIRA PETROLEO LTDA"," 02.349.905/0001-05","AVENIDA OSORIO DE PAIVA","8003","","SIQUEIRA II","61901-410","GASOLINA","2/10/2022","6.47","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","SILVEIRA PETROLEO LTDA"," 02.349.905/0001-05","AVENIDA OSORIO DE PAIVA","8003","","SIQUEIRA II","61901-410","GASOLINA ADITIVADA","2/10/2022","6.57","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","CAUIPE REVENDEDORA DE PETROLEO LTDA"," 35.075.597/0005-41","RODOVIA FORTALEZA-MARANGUAPE","7798","","SIQUEIRA","61901-410","ETANOL","2/10/2022","5.19","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","CAUIPE REVENDEDORA DE PETROLEO LTDA"," 35.075.597/0005-41","RODOVIA FORTALEZA-MARANGUAPE","7798","","SIQUEIRA","61901-410","DIESEL S10","2/10/2022","5.59","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","CAUIPE REVENDEDORA DE PETROLEO LTDA"," 35.075.597/0005-41","RODOVIA FORTALEZA-MARANGUAPE","7798","","SIQUEIRA","61901-410","GASOLINA","2/10/2022","6.19","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","CAUIPE REVENDEDORA DE PETROLEO LTDA"," 35.075.597/0005-41","RODOVIA FORTALEZA-MARANGUAPE","7798","","SIQUEIRA","61901-410","GASOLINA ADITIVADA","2/10/2022","6.49","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","LV COMERCIO DE PETROLEO LTDA"," 12.261.249/0001-30","AVENIDA PE JOSE HOLANDA DO VALE","1300","","CAGADO","61912-000","ETANOL","2/10/2022","5.37","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","LV COMERCIO DE PETROLEO LTDA"," 12.261.249/0001-30","AVENIDA PE JOSE HOLANDA DO VALE","1300","","CAGADO","61912-000","DIESEL S10","2/10/2022","5.67","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","LV COMERCIO DE PETROLEO LTDA"," 12.261.249/0001-30","AVENIDA PE JOSE HOLANDA DO VALE","1300","","CAGADO","61912-000","GASOLINA","2/10/2022","6.47","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","LV COMERCIO DE PETROLEO LTDA"," 12.261.249/0001-30","AVENIDA PE JOSE HOLANDA DO VALE","1300","","CAGADO","61912-000","GASOLINA ADITIVADA","2/10/2022","6.47","","R$ / litro","BRANCA",""
"NE","CE","CRATO","PETROX COMERCIO DE COMBUSTIVEIS LTDA"," 15.503.343/0001-46","AVENIDA PADRE CICERO","1197","","SAO MIGUEL","63122-445","ETANOL","2/10/2022","5.19","","R$ / litro","BRANCA",""
"NE","CE","CRATO","PETROX COMERCIO DE COMBUSTIVEIS LTDA"," 15.503.343/0001-46","AVENIDA PADRE CICERO","1197","","SAO MIGUEL","63122-445","DIESEL S10","2/10/2022","5.78","","R$ / litro","BRANCA",""
"NE","CE","CRATO","PETROX COMERCIO DE COMBUSTIVEIS LTDA"," 15.503.343/0001-46","AVENIDA PADRE CICERO","1197","","SAO MIGUEL","63122-445","GASOLINA","2/10/2022","6.59","","R$ / litro","BRANCA",""
"NE","CE","CRATO","PETROX COMERCIO DE COMBUSTIVEIS LTDA"," 15.503.343/0001-46","AVENIDA PADRE CICERO","1197","","SAO MIGUEL","63122-445","DIESEL","2/10/2022","5.68","","R$ / litro","BRANCA",""
"NE","CE","CRATO","PETROX COMERCIO DE COMBUSTIVEIS LTDA"," 15.503.343/0001-46","AVENIDA PADRE CICERO","1197","","SAO MIGUEL","63122-445","GASOLINA ADITIVADA","2/10/2022","6.61","","R$ / litro","BRANCA",""
"NE","CE","MARACANAU","POSTO DE COMBUSTIVEL JATOBA LTDA - ME"," 21.106.235/0001-32","RUA SIQUEIRA CAMPOS","915","","SIQUEIRA","61900-970","ETANOL","2/10/2022","5.49","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO DE COMBUSTIVEL JATOBA LTDA - ME"," 21.106.235/0001-32","RUA SIQUEIRA CAMPOS","915","","SIQUEIRA","61900-970","DIESEL S10","2/10/2022","5.69","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO DE COMBUSTIVEL JATOBA LTDA - ME"," 21.106.235/0001-32","RUA SIQUEIRA CAMPOS","915","","SIQUEIRA","61900-970","GASOLINA","2/10/2022","6.49","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","POSTO DE COMBUSTIVEL JATOBA LTDA - ME"," 21.106.235/0001-32","RUA SIQUEIRA CAMPOS","915","","SIQUEIRA","61900-970","GASOLINA ADITIVADA","2/10/2022","6.68","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","J & L COMERCIO DE COMBUSTIVEIS LTDA"," 21.152.627/0001-38","RUA HERMES CASTELO BRANCO","41","","JACANAU","61915-430","ETANOL","2/10/2022","5.37","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","J & L COMERCIO DE COMBUSTIVEIS LTDA"," 21.152.627/0001-38","RUA HERMES CASTELO BRANCO","41","","JACANAU","61915-430","DIESEL S10","2/10/2022","5.67","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","J & L COMERCIO DE COMBUSTIVEIS LTDA"," 21.152.627/0001-38","RUA HERMES CASTELO BRANCO","41","","JACANAU","61915-430","GASOLINA","2/10/2022","6.39","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","J & L COMERCIO DE COMBUSTIVEIS LTDA"," 21.152.627/0001-38","RUA HERMES CASTELO BRANCO","41","","JACANAU","61915-430","GASOLINA ADITIVADA","2/10/2022","6.59","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","MARACANAU","HP CHAVES COMERCIO DE COMBUSTIVEIS LTDA"," 22.749.900/0001-79","RUA VICENTE ALVES DE PAULA","150","","JAÇANAÚ","61915-095","ETANOL","2/10/2022","5.37","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","HP CHAVES COMERCIO DE COMBUSTIVEIS LTDA"," 22.749.900/0001-79","RUA VICENTE ALVES DE PAULA","150","","JAÇANAÚ","61915-095","DIESEL S10","2/10/2022","5.59","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","HP CHAVES COMERCIO DE COMBUSTIVEIS LTDA"," 22.749.900/0001-79","RUA VICENTE ALVES DE PAULA","150","","JAÇANAÚ","61915-095","GASOLINA","2/10/2022","6.39","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","HP CHAVES COMERCIO DE COMBUSTIVEIS LTDA"," 22.749.900/0001-79","RUA VICENTE ALVES DE PAULA","150","","JAÇANAÚ","61915-095","GASOLINA ADITIVADA","2/10/2022","6.69","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA"," 08.286.434/0003-73","RUA CONÊGO DE CASTRO","9651","","ALTO ALEGRE II","61921-525","ETANOL","2/10/2022","5.69","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA"," 08.286.434/0003-73","RUA CONÊGO DE CASTRO","9651","","ALTO ALEGRE II","61921-525","DIESEL S10","2/10/2022","5.49","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA"," 08.286.434/0003-73","RUA CONÊGO DE CASTRO","9651","","ALTO ALEGRE II","61921-525","GASOLINA","2/10/2022","6.39","","R$ / litro","RAIZEN",""
"NE","CE","MARACANAU","J P COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA"," 08.286.434/0003-73","RUA CONÊGO DE CASTRO","9651","","ALTO ALEGRE II","61921-525","GASOLINA ADITIVADA","2/10/2022","6.59","","R$ / litro","RAIZEN",""
"NE","CE","CRATO","CRISTO REI DISTRIBUIDOR DE PETROLEO LTDA - ME"," 24.313.398/0001-84","RUA MONSENHOR ESMERALDO","601","","CENTRO","63100-310","GASOLINA","2/10/2022","6.59","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA."," 01.632.155/0002-94","AVENIDA MONSENHOR TABOSA","2771","","JULHO","62505-650","GASOLINA","2/14/2022","7.23","","R$ / litro","ALESAT",""
"NE","CE","ITAPIPOCA","SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA."," 01.632.155/0002-94","AVENIDA MONSENHOR TABOSA","2771","","JULHO","62505-650","ETANOL","2/14/2022","5.96","","R$ / litro","ALESAT",""
"NE","CE","ITAPIPOCA","SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA."," 01.632.155/0002-94","AVENIDA MONSENHOR TABOSA","2771","","JULHO","62505-650","GASOLINA ADITIVADA","2/14/2022","7.24","","R$ / litro","ALESAT",""
"NE","CE","ITAPIPOCA","SAO PEDRO COM VAREJ COMBUSTIVEIS LTDA."," 01.632.155/0002-94","AVENIDA MONSENHOR TABOSA","2771","","JULHO","62505-650","DIESEL S10","2/14/2022","6.16","","R$ / litro","ALESAT",""
"NE","CE","ITAPIPOCA","COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA"," 23.463.268/0005-99","AVENIDA ANASTACIO BRAGA","2000","","FAZENDINHA","62500-000","ETANOL","2/14/2022","5.97","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","ITAPIPOCA","COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA"," 23.463.268/0005-99","AVENIDA ANASTACIO BRAGA","2000","","FAZENDINHA","62500-000","GASOLINA ADITIVADA","2/14/2022","7.25","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","ITAPIPOCA","COMERCIAL ITAPIPOQUENSE DE COMBUSTIVEIS LTDA"," 23.463.268/0005-99","AVENIDA ANASTACIO BRAGA","2000","","FAZENDINHA","62500-000","DIESEL S10","2/14/2022","6.19","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","ITAPIPOCA","BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA"," 04.298.405/0001-09"," CE 168","KM 2","","VIOLETE","62500-001","GASOLINA","2/14/2022","7.23","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA"," 04.298.405/0001-09"," CE 168","KM 2","","VIOLETE","62500-001","ETANOL","2/14/2022","5.97","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA"," 04.298.405/0001-09"," CE 168","KM 2","","VIOLETE","62500-001","GASOLINA ADITIVADA","2/14/2022","7.24","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","BALEIA DISTRIBUIDORA DE DERIVADOS DE PETROLEO LTDA"," 04.298.405/0001-09"," CE 168","KM 2","","VIOLETE","62500-001","DIESEL S10","2/14/2022","6.16","","R$ / litro","SP",""
"NE","CE","LIMOEIRO DO NORTE","NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA"," 08.077.231/0001-05","RUA SABINO ROBERTO DE FREITAS","2889","","CENTRO","62930-000","GASOLINA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA"," 08.077.231/0001-05","RUA SABINO ROBERTO DE FREITAS","2889","","CENTRO","62930-000","ETANOL","2/14/2022","5.79","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA"," 08.077.231/0001-05","RUA SABINO ROBERTO DE FREITAS","2889","","CENTRO","62930-000","GASOLINA ADITIVADA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","NOVO TEMPO COMERCIO DE COMBUSTIVEIS LTDA"," 08.077.231/0001-05","RUA SABINO ROBERTO DE FREITAS","2889","","CENTRO","62930-000","DIESEL S10","2/14/2022","6.09","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","COMERCIAL CHAVES DE COMBUSTIVEIS LTDA"," 05.622.375/0001-07","RUA SABINO ROBERTO DE FREITAS","3851","","BOA FE","62930-000","GASOLINA","2/14/2022","7.13","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","LIMOEIRO DO NORTE","COMERCIAL CHAVES DE COMBUSTIVEIS LTDA"," 05.622.375/0001-07","RUA SABINO ROBERTO DE FREITAS","3851","","BOA FE","62930-000","ETANOL","2/14/2022","5.68","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","LIMOEIRO DO NORTE","COMERCIAL CHAVES DE COMBUSTIVEIS LTDA"," 05.622.375/0001-07","RUA SABINO ROBERTO DE FREITAS","3851","","BOA FE","62930-000","GASOLINA ADITIVADA","2/14/2022","7.15","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","LIMOEIRO DO NORTE","COMERCIAL CHAVES DE COMBUSTIVEIS LTDA"," 05.622.375/0001-07","RUA SABINO ROBERTO DE FREITAS","3851","","BOA FE","62930-000","DIESEL S10","2/14/2022","6.07","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","ITAPIPOCA","DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA"," 13.783.012/0001-81","RODOVIA CE 354","S/N","JULIO I","DESERTO","62502-974","GASOLINA","2/14/2022","7.22","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA"," 13.783.012/0001-81","RODOVIA CE 354","S/N","JULIO I","DESERTO","62502-974","ETANOL","2/14/2022","5.95","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA"," 13.783.012/0001-81","RODOVIA CE 354","S/N","JULIO I","DESERTO","62502-974","GASOLINA ADITIVADA","2/14/2022","7.22","","R$ / litro","SP",""
"NE","CE","ITAPIPOCA","DISTRIBUIDORA DE DERIVADOS DE PETROLEO AMONTADA LTDA"," 13.783.012/0001-81","RODOVIA CE 354","S/N","JULIO I","DESERTO","62502-974","DIESEL S10","2/14/2022","6.14","","R$ / litro","SP",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0004-25","RUA DOS EXPEDICIONARIOS","3714","","BOA FE","62930-000","GASOLINA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0004-25","RUA DOS EXPEDICIONARIOS","3714","","BOA FE","62930-000","ETANOL","2/14/2022","5.64","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0004-25","RUA DOS EXPEDICIONARIOS","3714","","BOA FE","62930-000","GASOLINA ADITIVADA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0004-25","RUA DOS EXPEDICIONARIOS","3714","","BOA FE","62930-000","DIESEL S10","2/14/2022","5.99","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA"," 07.624.321/0004-59","RUA SABINO ROBERTO","3537","","CENTRO","62930-000","GASOLINA","2/14/2022","7.12","","R$ / litro","SP",""
"NE","CE","LIMOEIRO DO NORTE","AMORA E VASCONCELOS COMERCIO DE COMBUSTIVEIS LTDA"," 07.624.321/0004-59","RUA SABINO ROBERTO","3537","","CENTRO","62930-000","DIESEL S10","2/14/2022","5.96","","R$ / litro","SP",""
"NE","CE","QUIXADA","SV COMÉRCIO DE COMBUSTIVEIS BRAGA LTDA"," 20.161.262/0001-45","RUA EPITACIO PESSOA","1024","","CENTRO","63900-000","GASOLINA","2/14/2022","6.34","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","SV COMÉRCIO DE COMBUSTIVEIS BRAGA LTDA"," 20.161.262/0001-45","RUA EPITACIO PESSOA","1024","","CENTRO","63900-000","ETANOL","2/14/2022","5.29","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","SV COMÉRCIO DE COMBUSTIVEIS BRAGA LTDA"," 20.161.262/0001-45","RUA EPITACIO PESSOA","1024","","CENTRO","63900-000","GASOLINA ADITIVADA","2/14/2022","6.35","","R$ / litro","BRANCA",""
"NE","CE","QUIXADA","SV COMÉRCIO DE COMBUSTIVEIS BRAGA LTDA"," 20.161.262/0001-45","RUA EPITACIO PESSOA","1024","","CENTRO","63900-000","DIESEL S10","2/14/2022","5.56","","R$ / litro","BRANCA",""
"NE","CE","JUAZEIRO DO NORTE","R.M. MACEDO PETROLEO EIRELI"," 02.942.401/0001-96","AVENIDA VIRGILIO TAVORA","2650","","AEROPORTO","63020-735","GASOLINA","2/14/2022","6.44","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","JUAZEIRO DO NORTE","R.M. MACEDO PETROLEO EIRELI"," 02.942.401/0001-96","AVENIDA VIRGILIO TAVORA","2650","","AEROPORTO","63020-735","ETANOL","2/14/2022","5.33","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","JUAZEIRO DO NORTE","R.M. MACEDO PETROLEO EIRELI"," 02.942.401/0001-96","AVENIDA VIRGILIO TAVORA","2650","","AEROPORTO","63020-735","GASOLINA ADITIVADA","2/14/2022","6.64","","R$ / litro","VIBRA ENERGIA",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0001-72","RUA MAJOR ANTONIO RODRIGUES TEIXEIRA","1390","","CRUZEIRO","62503-126","GASOLINA","2/14/2022","7.22","","R$ / litro","RAIZEN",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0001-72","RUA MAJOR ANTONIO RODRIGUES TEIXEIRA","1390","","CRUZEIRO","62503-126","ETANOL","2/14/2022","5.95","","R$ / litro","RAIZEN",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0001-72","RUA MAJOR ANTONIO RODRIGUES TEIXEIRA","1390","","CRUZEIRO","62503-126","GASOLINA ADITIVADA","2/14/2022","7.27","","R$ / litro","RAIZEN",""
"NE","CE","ITAPIPOCA","SAO PEDRO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA."," 24.873.633/0001-72","RUA MAJOR ANTONIO RODRIGUES TEIXEIRA","1390","","CRUZEIRO","62503-126","DIESEL S10","2/14/2022","6.14","","R$ / litro","RAIZEN",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0005-06","RUA ANTONIO RIBEIRO DE CASTRO SILVA","1322","","BOM NOME","62930-000","DIESEL","2/14/2022","5.94","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0005-06","RUA ANTONIO RIBEIRO DE CASTRO SILVA","1322","","BOM NOME","62930-000","GASOLINA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0005-06","RUA ANTONIO RIBEIRO DE CASTRO SILVA","1322","","BOM NOME","62930-000","ETANOL","2/14/2022","5.64","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0005-06","RUA ANTONIO RIBEIRO DE CASTRO SILVA","1322","","BOM NOME","62930-000","GASOLINA ADITIVADA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","SAO MATHEUS COMERCIAL DE GAS LTDA"," 10.404.912/0005-06","RUA ANTONIO RIBEIRO DE CASTRO SILVA","1322","","BOM NOME","62930-000","DIESEL S10","2/14/2022","6.04","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI"," 29.846.539/0001-48","RUA MAJOR ANTONIO RODRIGUES","446","","CRUZEIRO","62500-000","GASOLINA","2/14/2022","7.23","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI"," 29.846.539/0001-48","RUA MAJOR ANTONIO RODRIGUES","446","","CRUZEIRO","62500-000","ETANOL","2/14/2022","5.96","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI"," 29.846.539/0001-48","RUA MAJOR ANTONIO RODRIGUES","446","","CRUZEIRO","62500-000","GASOLINA ADITIVADA","2/14/2022","7.23","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","CRUZEIRO COMERCIO DE COMBUSTIVEIS EIRELI"," 29.846.539/0001-48","RUA MAJOR ANTONIO RODRIGUES","446","","CRUZEIRO","62500-000","DIESEL S10","2/14/2022","6.15","","R$ / litro","BRANCA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","GASOLINA","2/14/2022","7.22","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","ETANOL","2/14/2022","5.95","","R$ / litro","IPIRANGA",""
"NE","CE","ITAPIPOCA","POSTO A+ COMERCIO DE COMBUSTIVEIS LTDA"," 18.717.475/0006-73","AVENIDA MONSENHOR TABOSA","3199","","JULHO II","62500-001","DIESEL S10","2/14/2022","6.14","","R$ / litro","IPIRANGA",""
"NE","CE","QUIXADA","MACK X COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.590.111/0001-87","RUA JOSE DE QUEIROZ PESSOA","4493A","","CARRASCAL","63902-247","GASOLINA","2/14/2022","6.59","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","MACK X COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.590.111/0001-87","RUA JOSE DE QUEIROZ PESSOA","4493A","","CARRASCAL","63902-247","ETANOL","2/14/2022","5.49","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","MACK X COMERCIO DE DERIVADOS DE PETROLEO LTDA"," 29.590.111/0001-87","RUA JOSE DE QUEIROZ PESSOA","4493A","","CARRASCAL","63902-247","DIESEL S10","2/14/2022","5.69","","R$ / litro","RAIZEN",""
"NE","CE","LIMOEIRO DO NORTE","R T COMBUSTIVEIS EIRELI"," 29.983.652/0005-07","RUA MANFREDO DE OLIVEIRA","1011","","SANTA LUZIA","62930-000","GASOLINA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","R T COMBUSTIVEIS EIRELI"," 29.983.652/0005-07","RUA MANFREDO DE OLIVEIRA","1011","","SANTA LUZIA","62930-000","GASOLINA ADITIVADA","2/14/2022","7.14","","R$ / litro","BRANCA",""
"NE","CE","LIMOEIRO DO NORTE","R T COMBUSTIVEIS EIRELI"," 29.983.652/0005-07","RUA MANFREDO DE OLIVEIRA","1011","","SANTA LUZIA","62930-000","DIESEL S10","2/14/2022","5.99","","R$ / litro","BRANCA",""
"NE","CE","JUAZEIRO DO NORTE","AZUL ENTULHOS - COLETA DE RESIDUOS LTDA"," 21.774.287/0002-68","RUA SEBASTIAO PALMEIRA","235","","PEDRINHAS","63018-135","GASOLINA","2/14/2022","6.09","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","AZUL ENTULHOS - COLETA DE RESIDUOS LTDA"," 21.774.287/0002-68","RUA SEBASTIAO PALMEIRA","235","","PEDRINHAS","63018-135","ETANOL","2/14/2022","5.13","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","AZUL ENTULHOS - COLETA DE RESIDUOS LTDA"," 21.774.287/0002-68","RUA SEBASTIAO PALMEIRA","235","","PEDRINHAS","63018-135","GASOLINA ADITIVADA","2/14/2022","6.19","","R$ / litro","RAIZEN",""
"NE","CE","JUAZEIRO DO NORTE","AZUL ENTULHOS - COLETA DE RESIDUOS LTDA"," 21.774.287/0002-68","RUA SEBASTIAO PALMEIRA","235","","PEDRINHAS","63018-135","DIESEL S10","2/14/2022","5.72","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","CIRO GOMES MAGALHAES"," 41.424.276/0003-46","RODOVIA CE   456  KM  01","S/N","SITIO  ITAJUBA","ZONA  URBANA","63900-002","DIESEL S10","2/15/2022","5.98","","R$ / litro","RAIZEN",""
"NE","CE","QUIXADA","CIRO GOMES MAGALHAES"," 41.424.276/0003-46","RODOVIA CE   456  KM  01","S/N","SITIO  ITAJUBA","ZONA  URBANA","63900-002","GASOLINA ADITIVADA","2/15/2022","6.99","","R$ / litro","RAIZEN",""
